Guide	Counts
TEKT3_17_c_15234863.25-all	733
TEKT3_17_c_15234864.26-all	1190
TEKT4_2_c_95537387.23-all	257
TEKT4_2_c_95537388.24-all	569
TEKT4_2_w_95537403.28-all	980
TEKT4_2_w_95537407.28-all	381
TEKT5_16_c_10788686.27-all	433
TEKT5_16_c_10788687.28-all	906
TEKT5_16_c_10788701.26-all	578
TEKT5_16_w_10788689.27-all	455
TEK_9_w_27109601.23-all	533
TEK_9_w_27157843.27-all	468
TEK_9_w_27157867.28-all	1233
TEK_9_w_27157868.27-all	735
TELO2_16_w_1544288.26-all	520
TELO2_16_w_1544294.24-all	500
TELO2_16_w_1544295.24-all	488
TELO2_16_w_1544313.24-all	96
TEN1_17_w_73982295.28-all	599
TEN1_17_w_73982302.25-all	326
TEN1_17_w_73982306.28-all	617
TEN1_17_w_73982307.28-all	462
TENC1_12_c_53448078.26-all	221
TENC1_12_c_53448083.23-all	195
TENC1_12_c_53448089.24-all	655
TENC1_12_c_53448090.26-all	1233
TENM1_X_c_124097565.25-all	1352
TENM1_X_c_124097579.27-all	522
TENM1_X_c_124097580.28-all	899
TENM1_X_w_124097504.25-all	417
TENM3_4_c_183245230.23-all	304
TENM3_4_c_183245235.28-all	298
TENM3_4_w_183245194.28-all	472
TENM3_4_w_183245210.27-all	405
TENM4_11_c_78780950.28-all	305
TENM4_11_c_78780951.26-all	516
TENM4_11_c_78780962.25-all	240
TENM4_11_c_78780967.22-all	419
TEP1_14_c_20876523.26-all	357
TEP1_14_c_20876535.26-all	336
TEP1_14_c_20876541.25-all	591
TEP1_14_c_20876586.28-all	478
TEPP_16_w_58010418.26-all	349
TEPP_16_w_58010441.28-all	730
TEPP_16_w_58010442.27-all	547
TEPP_16_w_58010456.28-all	526
TERF1_8_c_73921145.23-all	370
TERF1_8_c_73921159.27-all	217
TERF1_8_c_73921160.28-all	561
TERF1_8_w_73921137.26-all	159
TERF2IP_16_c_75681856.24-all	429
TERF2IP_16_w_75681824.28-all	317
TERF2IP_16_w_75681829.26-all	544
TERF2IP_16_w_75681862.27-all	284
TERT_5_c_1295089.26-all	625
TERT_5_c_1295090.27-all	1239
TERT_5_c_1295091.28-all	1736
TERT_5_c_1295100.28-all	267
TESC_12_c_117537070.26-all	422
TESC_12_c_117537075.23-all	549
TESC_12_c_117537076.24-all	998
TESC_12_w_117537059.25-all	677
TESK1_9_w_35605620.28-all	51
TESK1_9_w_35605631.28-all	319
TESK1_9_w_35605632.27-all	221
TESK1_9_w_35605633.27-all	155
TESK2_1_w_45923377.28-all	389
TESK2_1_w_45923383.26-all	428
TESK2_1_w_45923386.24-all	349
TESK2_1_w_45923425.25-all	751
TESPA1_12_w_55357674.26-all	1378
TESPA1_12_w_55357675.25-all	887
TESPA1_12_w_55359857.28-all	1302
TESPA1_12_w_55359860.28-all	959
TES_7_c_115874615.25-all	562
TES_7_c_115874651.28-all	630
TES_7_c_115874670.24-all	516
TES_7_w_115889100.28-all	965
TET1_10_c_70332140.28-all	425
TET1_10_w_70332106.28-all	1077
TET1_10_w_70332109.25-all	611
TET1_10_w_70332169.28-all	340
TET2_4_c_106155129.28-all	855
TET2_4_w_106155115.24-all	485
TET2_4_w_106155119.27-all	470
TET2_4_w_106155149.25-all	454
TET3_2_c_74273475.25-all	387
TET3_2_c_74273476.26-all	889
TET3_2_w_74273461.22-all	662
TET3_2_w_74273469.28-all	242
TEX101_19_c_43920075.24-all	568
TEX101_19_w_43920078.26-all	1953
TEX101_19_w_43920079.25-all	1165
TEX101_19_w_43920080.28-all	614
TEX10_9_c_103111524.28-all	364
TEX10_9_c_103111557.28-all	307
TEX10_9_c_103111577.25-all	838
TEX10_9_c_103111578.26-all	1407
TEX11_X_c_70099923.28-all	648
TEX11_X_c_70099945.28-all	325
TEX11_X_w_70099867.23-all	363
TEX11_X_w_70099908.25-all	624
TEX12_11_c_112040038.25-all	767
TEX12_11_c_112040051.27-all	294
TEX12_11_w_112040005.28-all	307
TEX12_11_w_112040015.25-all	423
TEX13B_X_c_107225321.28-all	378
TEX13B_X_c_107225334.26-all	398
TEX13B_X_c_107225335.27-all	920
TEX13B_X_c_107225336.28-all	1441
TEX14_17_c_56729296.28-all	683
TEX14_17_c_56729312.27-all	317
TEX14_17_w_56729261.24-all	341
TEX14_17_w_56729292.24-all	422
TEX15_8_c_30706519.24-all	913
TEX15_8_w_30706456.27-all	128
TEX15_8_w_30706482.27-all	750
TEX15_8_w_30706501.25-all	671
TEX19_17_c_80320056.27-all	352
TEX19_17_c_80320062.26-all	626
TEX19_17_c_80320063.26-all	1146
TEX19_17_w_80320069.27-all	292
TEX22_14_w_105865696.25-all	758
TEX22_14_w_105865697.24-all	266
TEX22_14_w_105865698.28-all	377
TEX22_14_w_105865699.24-all	1
TEX261_2_c_71221845.24-all	361
TEX261_2_c_71221872.25-all	921
TEX261_2_w_71221841.24-all	211
TEX261_2_w_71221860.25-all	584
TEX264_3_c_51708351.27-all	609
TEX264_3_c_51708352.27-all	1226
TEX264_3_w_51708328.28-all	200
TEX264_3_w_51708343.26-all	567
TEX26_13_w_31506861.24-all	265
TEX26_13_w_31506867.27-all	244
TEX26_13_w_31506868.27-all	102
TEX26_13_w_31506876.27-all	394
TEX28_X_c_153516742.27.fail-all	343
TEX28_X_c_153516743.28.fail-all	743
TEX28_X_c_153516744.22.fail-all	220
TEX28_X_c_153516751.24.fail-all	403
TEX29_13_c_111973272.27-all	677
TEX29_13_c_111980575.27-all	341
TEX29_13_w_111973267.26-all	563
TEX29_13_w_111980540.24-all	526
TEX2_17_c_62291531.27-all	451
TEX2_17_c_62291542.25-all	449
TEX2_17_c_62291551.27-all	521
TEX2_17_c_62291556.27-all	500
TEX30_13_c_103421773.23-all	552
TEX30_13_w_103421755.26-all	1192
TEX30_13_w_103421787.28-all	675
TEX30_13_w_103421814.26-all	475
TEX33_22_c_37398097.25-all	478
TEX33_22_c_37398104.26-all	384
TEX33_22_c_37398105.27-all	943
TEX33_22_w_37398107.25-all	460
TEX35_1_c_178483188.27-all	523
TEX35_1_c_178483865.26-all	408
TEX35_1_w_178482330.27-all	654
TEX35_1_w_178483184.25-all	226
TEX36_10_c_127350543.27-all	533
TEX36_10_c_127371553.28-all	233
TEX36_10_w_127371514.28-all	369
TEX36_10_w_127371518.27-all	735
TEX37_2_w_88825924.23-all	604
TEX37_2_w_88825925.27-all	453
TEX37_2_w_88825945.26-all	800
TEX37_2_w_88825953.23-all	331
TEX38_1_c_47138573.27-all	418
TEX38_1_c_47138574.27-all	1059
TEX38_1_w_47137613.24-all	428
TEX38_1_w_47138569.24-all	277
TEX9_15_w_56657788.28-all	322
TEX9_15_w_56657797.27-all	410
TEX9_15_w_56657802.24-all	798
TEX9_15_w_56657803.26-all	419
TFAM_10_c_60145330.22-all	159
TFAM_10_c_60145331.23-all	533
TFAM_10_c_60145332.24-all	789
TFAM_10_w_60145318.28-all	458
TFAP2A_6_c_10410551.24-all	173
TFAP2A_6_c_10410565.27-all	242
TFAP2A_6_w_10410541.23-all	517
TFAP2A_6_w_10410542.26-all	231
TFAP2B_6_c_50786645.26-all	594
TFAP2B_6_w_50786613.24-all	149
TFAP2B_6_w_50786616.25-all	659
TFAP2B_6_w_50786624.26-all	627
TFAP2C_20_c_55204639.22-all	777
TFAP2C_20_c_55206285.26-all	451
TFAP2C_20_w_55204616.26-all	653
TFAP2C_20_w_55206265.27-all	370
TFAP2D_6_c_50682879.24-all	858
TFAP2D_6_w_50681778.25-all	200
TFAP2D_6_w_50682889.28-all	506
TFAP2D_6_w_50682895.25-all	394
TFAP2E_1_w_36039532.28-all	727
TFAP2E_1_w_36039533.24-all	264
TFAP2E_1_w_36039534.26-all	383
TFAP2E_1_w_36039555.24-all	226
TFAP4_16_c_4322713.26-all	367
TFAP4_16_c_4322727.27-all	227
TFAP4_16_c_4322728.25-all	299
TFAP4_16_w_4322716.28-all	517
TFB1M_6_c_155635526.28-all	184
TFB1M_6_c_155635532.26-all	79
TFB1M_6_c_155635551.27-all	487
TFB1M_6_c_155635554.27-all	81
TFB2M_1_c_246729415.24-all	188
TFB2M_1_c_246729430.25-all	287
TFB2M_1_c_246729431.23-all	237
TFB2M_1_w_246729410.28-all	361
TFCP2L1_2_c_122042649.23-all	386
TFCP2L1_2_c_122042662.26-all	488
TFCP2L1_2_c_122042663.26-all	912
TFCP2L1_2_w_122042635.24-all	475
TFCP2_12_c_51566158.25-all	281
TFCP2_12_c_51566183.26-all	438
TFCP2_12_w_51566144.25-all	347
TFCP2_12_w_51566150.28-all	260
TFDP1_13_c_114287476.27-all	354
TFDP1_13_c_114287558.25-all	81
TFDP1_13_w_114290347.28-all	949
TFDP1_13_w_114290351.25-all	456
TFDP2_3_c_141697392.25-all	524
TFDP2_3_w_141697372.28-all	802
TFDP2_3_w_141697405.26-all	368
TFDP2_3_w_141697440.26-all	425
TFDP3_X_c_132352215.24-all	411
TFDP3_X_c_132352219.23-all	527
TFDP3_X_c_132352224.26-all	646
TFDP3_X_w_132352232.28-all	731
TFE3_X_c_48900733.24-all	560
TFE3_X_c_48900738.28-all	521
TFE3_X_w_48900724.26-all	855
TFE3_X_w_48900725.25-all	469
TFEB_6_w_41658896.26-all	347
TFEB_6_w_41658905.26-all	514
TFEB_6_w_41658911.25-all	620
TFEB_6_w_41658912.23-all	731
TFEC_7_c_115596798.26-all	530
TFEC_7_w_115596784.24-all	692
TFEC_7_w_115596786.28-all	511
TFEC_7_w_115596815.25-all	616
TFF1_21_c_43786571.28-all	636
TFF1_21_c_43786572.25-all	1087
TFF1_21_c_43786596.27-all	451
TFF1_21_c_43786599.26-all	598
TFF2_21_c_43771042.26-all	202
TFF2_21_c_43771048.25-all	574
TFF2_21_c_43771049.26-all	882
TFF2_21_w_43771038.25-all	576
TFF3_21_c_43735501.26-all	382
TFF3_21_c_43735502.27-all	680
TFF3_21_c_43735514.24-all	202
TFF3_21_w_43735498.26-all	472
TFG_3_c_100432594.24-all	132
TFG_3_c_100447647.24-all	559
TFG_3_c_100451396.26-all	712
TFG_3_w_100447562.26-all	325
TFIP11_22_c_26906226.26-all	349
TFIP11_22_c_26906227.26-all	607
TFIP11_22_w_26906208.28-all	793
TFIP11_22_w_26906209.27-all	327
TFPI2_7_c_93519974.25-all	346
TFPI2_7_c_93519975.26-all	902
TFPI2_7_c_93519982.27-all	801
TFPI2_7_c_93519983.28-all	1039
TFPI_2_c_188368429.24-all	562
TFPI_2_c_188368430.25-all	1184
TFPI_2_c_188368447.27-all	381
TFPI_2_w_188368401.25-all	569
TFPT_19_c_54618039.26-all	810
TFPT_19_c_54618042.26-all	821
TFPT_19_c_54618068.27-all	366
TFPT_19_w_54618054.26-all	747
TFR2_7_c_100238822.26-all	283
TFR2_7_c_100238838.28-all	320
TFR2_7_c_100238839.25-all	916
TFR2_7_c_100238840.26-all	1306
TFRC_3_c_195802195.28-all	445
TFRC_3_c_195802218.25-all	205
TFRC_3_w_195802191.23-all	99
TFRC_3_w_195802201.23-all	65
TF_3_c_133465311.24-all	364
TF_3_c_133465326.27-all	239
TF_3_w_133465294.26-all	380
TF_3_w_133467271.27-all	529
TGDS_13_c_95248365.26-all	111
TGDS_13_w_95248358.27-all	582
TGDS_13_w_95248359.23-all	399
TGDS_13_w_95248360.25-all	231
TGFA_2_c_70780891.28-all	406
TGFA_2_c_70780892.27-all	882
TGFA_2_c_70780893.28-all	1412
TGFA_2_w_70780859.24-all	252
TGFB1I1_16_c_31484807.27-all	697
TGFB1I1_16_w_31484802.28-all	441
TGFB1I1_16_w_31484817.27-all	526
TGFB1I1_16_w_31484818.26-all	284
TGFB1_19_c_41858909.26-all	291
TGFB1_19_c_41858921.28-all	429
TGFB1_19_c_41858942.28-all	98
TGFB1_19_c_41858945.28-all	212
TGFB2_1_c_218520085.26-all	483
TGFB2_1_c_218520091.28-all	176
TGFB2_1_w_218520075.28-all	473
TGFB2_1_w_218520110.24-all	487
TGFB3_14_c_76447198.26-all	132
TGFB3_14_c_76447203.28-all	475
TGFB3_14_w_76447205.26-all	399
TGFB3_14_w_76447208.26-all	293
TGFBI_5_c_135364780.25-all	203
TGFBI_5_c_135364786.26-all	303
TGFBI_5_w_135364775.28-all	615
TGFBI_5_w_135364776.27-all	268
TGFBR1_9_w_101867508.28-all	352
TGFBR1_9_w_101867514.26-all	579
TGFBR1_9_w_101867515.28-all	806
TGFBR1_9_w_101867516.27-all	547
TGFBR2_3_c_30648404.26-all	146
TGFBR2_3_w_30648398.23-all	599
TGFBR2_3_w_30648405.25-all	740
TGFBR2_3_w_30648419.22-all	423
TGFBR3L_19_w_7981168.27-all	507
TGFBR3L_19_w_7981174.27-all	327
TGFBR3L_19_w_7981180.27-all	200
TGFBR3L_19_w_7981181.26-all	147
TGFBR3_1_c_92263019.26-all	527
TGFBR3_1_c_92327055.27-all	224
TGFBR3_1_c_92327056.28-all	486
TGFBR3_1_c_92327080.26-all	717
TGFBRAP1_2_c_105924741.27-all	415
TGFBRAP1_2_w_105924653.22-all	462
TGFBRAP1_2_w_105924667.25-all	504
TGFBRAP1_2_w_105924691.28-all	364
TGIF1_18_c_3456398.27-all	636
TGIF1_18_c_3456410.25-all	856
TGIF1_18_c_3456493.27-all	522
TGIF1_18_w_3456412.25-all	491
TGIF2-C20orf24_20_c_35207233.27-all	1060
TGIF2-C20orf24_20_c_35207242.22-all~	415
TGIF2-C20orf24_20_w_35207212.28-all~	242
TGIF2-C20orf24_20_w_35207217.23-all~	567
TGIF2LX_X_c_89177532.26-all	404
TGIF2LX_X_w_89177510.26-all	393
TGIF2LX_X_w_89177514.26-all	828
TGIF2LX_X_w_89177525.27-all	608
TGIF2LY_Y_c_3447732.25-all	736
TGIF2LY_Y_w_3447292.27.pass20-all	352
TGIF2LY_Y_w_3447711.24-all	650
TGIF2LY_Y_w_3447715.25-all	741
TGIF2_20_c_35207233.26-all	1060
TGM1_14_c_24731528.27-all	426
TGM1_14_c_24731538.27-all	371
TGM1_14_w_24731529.23-all	205
TGM1_14_w_24731530.26-all	436
TGM2_20_c_36789964.25-all	556
TGM2_20_w_36789958.28-all	452
TGM2_20_w_36789968.28-all	470
TGM2_20_w_36789974.26-all	477
TGM3_20_c_2290334.25-all	538
TGM3_20_w_2290312.24-all	531
TGM3_20_w_2290335.25-all	527
TGM3_20_w_2290342.28-all	566
TGM4_3_c_44926851.28-all	779
TGM4_3_w_44926829.28-all	555
TGM4_3_w_44926858.26-all	379
TGM4_3_w_44926868.25-all	333
TGM5_15_c_43552724.28-all	1026
TGM5_15_c_43552743.25-all	813
TGM5_15_c_43552751.26-all	368
TGM5_15_c_43552754.26-all	304
TGM6_20_c_2375122.26-all	643
TGM6_20_c_2375128.24-all	325
TGM6_20_c_2375139.27-all	490
TGM6_20_w_2375145.27-all	615
TGM7_15_c_43585789.25-all	610
TGM7_15_c_43585822.23-all	649
TGM7_15_w_43585775.28-all	281
TGM7_15_w_43585785.25-all	628
TGOLN2_2_c_85554804.26-all	112
TGOLN2_2_c_85555068.28-all	187
TGOLN2_2_w_85555039.26-all	275
TGOLN2_2_w_85555042.28-all	182
TGS1_8_c_56686204.26-all	180
TGS1_8_c_56686207.24-all	69
TGS1_8_c_56686228.26-all	580
TGS1_8_w_56686197.25-all	140
TG_8_w_133879249.27-all	675
TG_8_w_133879250.26-all	395
TG_8_w_133879256.25-all	612
TG_8_w_133879270.28-all	430
THADA_2_c_43819487.25-all	694
THADA_2_w_43819118.27-all	385
THADA_2_w_43819122.26-all	336
THADA_2_w_43819473.28-all	677
THAP10_15_c_71184591.28-all	552
THAP10_15_c_71184602.28-all	509
THAP10_15_c_71184603.26-all	673
THAP10_15_c_71184607.27-all	98
THAP11_16_c_67876485.27-all	381
THAP11_16_c_67876507.28-all	98
THAP11_16_w_67876460.27-all	112
THAP11_16_w_67876504.27-all	21
THAP1_8_c_42698217.26-all	72
THAP1_8_c_42698220.23-all	15
THAP1_8_c_42698226.27-all	173
THAP1_8_w_42698211.23-all	43
THAP2_12_c_72058313.23-all	417
THAP2_12_c_72058314.24-all	854
THAP2_12_w_72058292.24-all	380
THAP2_12_w_72058296.26-all	502
THAP3_1_c_6688589.26-all	257
THAP3_1_c_6688594.26-all	276
THAP3_1_w_6688573.26-all	614
THAP3_1_w_6688574.25-all	362
THAP4_2_c_242545882.26-all	372
THAP4_2_c_242545883.27-all	852
THAP4_2_c_242545884.28-all	1425
THAP4_2_c_242545885.28-all	1859
THAP5_7_c_108204974.27-all	383
THAP5_7_c_108205267.26-all	732
THAP5_7_c_108205415.28-all	761
THAP5_7_w_108205247.26-all	430
THAP6_4_c_76440687.24-all	378
THAP6_4_w_76440678.23-all	618
THAP6_4_w_76440681.27-all	514
THAP6_4_w_76440707.22-all	492
THAP7_22_c_21356177.24-all	112
THAP7_22_c_21356180.27-all	282
THAP7_22_c_21356183.28-all	366
THAP7_22_c_21356196.24-all	98
THAP8_19_c_36545087.25-all	106
THAP8_19_c_36545097.27-all	149
THAP8_19_c_36545114.23-all	272
THAP8_19_c_36545115.24-all	597
THAP9_4_c_83821979.23-all	422
THAP9_4_w_83821959.26-all	1016
THAP9_4_w_83821960.28-all	622
THAP9_4_w_83821971.26-all	725
THBD_20_c_23030109.23-all	183
THBD_20_c_23030123.26-all	422
THBD_20_c_23030129.27-all	568
THBD_20_w_23030110.25-all	275
THBS1_15_c_39874107.26-all	913
THBS1_15_w_39874068.24-all	651
THBS1_15_w_39874084.28-all	910
THBS1_15_w_39874090.25-all	813
THBS2_6_c_169650861.28-all	399
THBS2_6_w_169650840.28-all	308
THBS2_6_w_169650845.27-all	985
THBS2_6_w_169650846.26-all	512
THBS3_1_c_155177640.28-all	383
THBS3_1_w_155177636.28-all	274
THBS3_1_w_155177642.23-all	528
THBS3_1_w_155177643.22-all	221
THBS4_5_w_79331369.28-all	345
THBS4_5_w_79331379.27-all	708
THBS4_5_w_79331382.27-all	528
THBS4_5_w_79331398.24-all	279
THEGL_4_w_57396850.26-all	518
THEGL_4_w_57396875.22-all	27
THEGL_4_w_57396879.23-all	596
THEGL_4_w_57396888.28-all	481
THEG_19_c_375933.26-all	358
THEG_19_c_375937.25-all	684
THEG_19_w_375940.26-all	802
THEG_19_w_375941.27-all	400
THEM4_1_c_151881879.27-all	102
THEM4_1_c_151881882.23-all	88
THEM4_1_c_151881886.23-all	193
THEM4_1_w_151881872.25-all	435
THEM5_1_c_151825990.28-all	243
THEM5_1_c_151826023.26-all	123
THEM5_1_w_151825991.27-all	536
THEM5_1_w_151826003.28-all	243
THEM6_8_c_143808797.26-all	198
THEM6_8_c_143808798.28-all	857
THEM6_8_w_143808792.24-all	192
THEM6_8_w_143808793.26-all	344
THEMIS2_1_c_28199121.26-all	131
THEMIS2_1_w_28199088.25-all	487
THEMIS2_1_w_28199094.24-all	461
THEMIS2_1_w_28199116.26-all	285
THEMIS_6_c_128151049.24-all	412
THEMIS_6_c_128176201.26-all	497
THEMIS_6_w_128176218.26-all	404
THEMIS_6_w_128176287.26-all	1065
THG1L_5_c_157158472.23-all	117
THG1L_5_c_157158487.22-all	371
THG1L_5_w_157158458.26-all	276
THG1L_5_w_157158482.24-all	140
THNSL1_10_c_25312227.27-all	257
THNSL1_10_c_25312280.26-all	292
THNSL1_10_w_25312166.27-all	406
THNSL1_10_w_25312258.28-all	653
THNSL2_2_w_88472685.23-all	210
THNSL2_2_w_88472697.27-all	849
THNSL2_2_w_88472698.26-all	685
THNSL2_2_w_88472699.27-all	300
THOC1_18_c_267988.23-all	129
THOC1_18_c_268003.25-all	163
THOC1_18_c_268006.26-all	141
THOC1_18_c_268012.26-all	195
THOC2_X_w_122866813.27-all	85
THOC2_X_w_122866823.28-all	326
THOC2_X_w_122866824.27-all	187
THOC2_X_w_122866836.25-all	127
THOC3_5_c_175395058.25-all	456
THOC3_5_c_175395079.27-all	188
THOC3_5_c_175395160.25-all	134
THOC3_5_w_175395054.27-all	235
THOC5_22_c_29945105.26-all	17
THOC5_22_w_29945083.28-all	343
THOC5_22_w_29945109.25-all	330
THOC6_16_c_3074351.22-all	440
THOC6_16_c_3074360.27-all	313
THOC6_16_c_3074361.23-all	96
THOC6_16_w_3074342.22-all	451
THOC7_3_w_63825346.25-all	398
THOC7_3_w_63825357.25-all	193
THOC7_3_w_63825403.28-all	589
THOC7_3_w_63825409.24-all	327
THOP1_19_c_2790462.26-all	900
THOP1_19_w_2790418.25-all	463
THOP1_19_w_2790450.25-all	309
THOP1_19_w_2790470.26-all	338
THPO_3_c_184093754.27-all	206
THPO_3_c_184093777.28-all	575
THPO_3_c_184093795.27-all	397
THPO_3_w_184093765.27-all	498
THRAP3_1_c_36748192.27-all	234
THRAP3_1_w_36748258.25-all	625
THRAP3_1_w_36748259.24-all	323
THRAP3_1_w_36748265.26-all	194
THRA_17_c_38230772.24-all	517
THRA_17_c_38230773.25-all	903
THRA_17_c_38230786.26-all	271
THRA_17_w_38230753.27-all	1120
THRB_3_c_24231786.25-all	58
THRB_3_c_24231798.27-all	922
THRB_3_c_24231809.24-all	416
THRB_3_c_24231817.26-all	291
THRSP_11_w_77774940.24-all	414
THRSP_11_w_77774950.25-all	1101
THRSP_11_w_77774951.24-all	587
THRSP_11_w_77774962.27-all	301
THSD1_13_c_52972293.27-all	742
THSD1_13_c_52976728.25-all	504
THSD1_13_w_52972289.26-all	373
THSD1_13_w_52976695.26-all	485
THSD4_15_c_71447227.26-all	610
THSD4_15_w_71447204.28-all	701
THSD4_15_w_71447213.28-all	600
THSD4_15_w_71447231.25-all	343
THSD7A_7_c_11871543.27-all	222
THSD7A_7_w_11871533.27-all	314
THSD7A_7_w_11871539.25-all	398
THSD7A_7_w_11871540.28-all	358
THTPA_14_c_24026009.23-all	604
THTPA_14_c_24026010.24-all	1095
THTPA_14_c_24026015.24-all	236
THTPA_14_w_24025970.24-all	213
THUMPD1_16_c_20753047.26-all	547
THUMPD1_16_c_20753051.23-all	387
THUMPD1_16_c_20753052.24-all	824
THUMPD1_16_c_20753053.25-all	1306
THUMPD2_2_c_40006350.26-all	382
THUMPD2_2_c_40006357.28-all	273
THUMPD2_2_w_40006352.25-all	471
THUMPD2_2_w_40006353.24-all	204
THUMPD3_3_w_9406771.26-all	884
THUMPD3_3_w_9406778.23-all	756
THUMPD3_3_w_9406784.25-all	776
THUMPD3_3_w_9406796.26-all	515
THY1_11_c_119291082.27-all	356
THY1_11_c_119291083.28-all	700
THY1_11_c_119291604.25-all	438
THY1_11_c_119291609.26-all	639
THYN1_11_c_134122764.24-all	444
THYN1_11_c_134122766.26-all	742
THYN1_11_w_134122746.25-all	345
THYN1_11_w_134122747.27-all	472
TH_11_c_2192999.27-all	684
TH_11_c_2193007.25-all	501
TH_11_c_2193008.26-all	821
TH_11_c_2193011.28-all	1348
TIA1_2_c_70457970.28-all	265
TIA1_2_c_70463249.25-all	269
TIA1_2_c_70463289.27-all	537
TIA1_2_w_70463212.24-all	367
TIAF1_17_c_27401197.28-all	454
TIAF1_17_c_27401198.24-all	217
TIAF1_17_c_27401207.26-all	768
TIAF1_17_w_27401164.26-all	731
TIAL1_10_c_121342053.28-all	534
TIAL1_10_c_121347691.25-all	652
TIAL1_10_c_121347692.26-all	1059
TIAL1_10_c_121347742.27-all	523
TIAM1_21_c_32639228.27-all	439
TIAM1_21_c_32639232.25-all	542
TIAM1_21_w_32639222.23-all	716
TIAM1_21_w_32639244.28-all	416
TIAM2_6_c_155561744.27-all	261
TIAM2_6_w_155561729.25-all	585
TIAM2_6_w_155561747.24-all	378
TIAM2_6_w_155561750.24-all	134
TICAM1_19_c_4818364.26-all	280
TICAM1_19_c_4818373.24-all	550
TICAM1_19_c_4818374.22-all	978
TICAM1_19_c_4818384.28-all	517
TICAM2_5_c_114916852.23-all	833
TICAM2_5_c_114916874.24-all	308
TICAM2_5_c_114916919.28-all	311
TICAM2_5_w_114916870.25-all	317
TICRR_15_c_90118850.24-all	140
TICRR_15_c_90118859.25-all	95
TICRR_15_c_90118860.26-all	195
TICRR_15_w_90118866.28-all	178
TIE1_1_w_43766757.27-all	691
TIE1_1_w_43766758.26-all	283
TIE1_1_w_43766759.25-all	133
TIE1_1_w_43770534.28-all	357
TIFAB_5_c_134785608.25-all	623
TIFAB_5_c_134785612.27-all	764
TIFAB_5_c_134785617.28-all	1005
TIFAB_5_c_134785619.25-all	626
TIFA_4_c_113199505.28-all	576
TIFA_4_c_113199524.25-all	294
TIFA_4_w_113199501.28-all	603
TIFA_4_w_113199514.28-all	396
TIGD1_2_c_233414469.23-all	429
TIGD1_2_c_233414481.27-all	433
TIGD1_2_w_233412867.28-all	599
TIGD1_2_w_233414460.28-all	213
TIGD2_4_c_90034164.27-all	845
TIGD2_4_c_90034194.26-all	354
TIGD2_4_c_90034198.26-all	380
TIGD2_4_w_90034219.28-all	459
TIGD3_11_w_65123310.24-all	379
TIGD3_11_w_65123316.24-all	268
TIGD3_11_w_65123322.26-all	709
TIGD3_11_w_65123332.28-all	540
TIGD4_4_c_153692096.25-all	637
TIGD4_4_c_153692122.27-all	222
TIGD4_4_w_153692056.28-all	479
TIGD4_4_w_153692083.26-all	191
TIGD5_8_w_144680079.28-all	231
TIGD5_8_w_144680080.28-all	95
TIGD5_8_w_144680087.28-all	634
TIGD5_8_w_144680088.25-all	323
TIGD6_5_w_149375824.27-all	587
TIGD6_5_w_149375831.27-all	366
TIGD6_5_w_149375865.26-all	369
TIGD6_5_w_149375881.28-all	216
TIGD7_16_w_3350517.25-all	171
TIGD7_16_w_3350540.24-all	495
TIGD7_16_w_3350574.28-all	1402
TIGD7_16_w_3350577.27-all	689
TIGIT_3_c_114012934.25-all	491
TIGIT_3_c_114012935.26-all	1042
TIGIT_3_w_114012922.23-all	259
TIGIT_3_w_114012925.26-all	359
TIMD4_5_c_156381764.26-all	797
TIMD4_5_w_156381734.28-all	1007
TIMD4_5_w_156381737.25-all	603
TIMD4_5_w_156390182.25-all	344
TIMELESS_12_c_56827906.28-all	300
TIMELESS_12_c_56827907.25-all	7
TIMELESS_12_w_56827890.24-all	78
TIMELESS_12_w_56827893.28-all	922
TIMM10B_11_c_6503015.24-all	430
TIMM10B_11_w_6502997.24-all	460
TIMM10B_11_w_6503033.28-all	454
TIMM10B_11_w_6503046.27-all	451
TIMM10_11_c_57297655.26-all	123
TIMM10_11_w_57297619.28-all	245
TIMM10_11_w_57297622.25-all	175
TIMM10_11_w_57297634.26-all	230
TIMM13_19_c_2427511.23-all	198
TIMM13_19_w_2427500.28-all	87
TIMM13_19_w_2427501.23-all	42
TIMM13_19_w_2427502.24-all	195
TIMM17A_1_c_201926437.25-all	185
TIMM17A_1_c_201926438.26-all	583
TIMM17A_1_c_201926439.26-all	1083
TIMM17A_1_c_201926451.28-all	141
TIMM17B_X_c_48752355.24-all	659
TIMM17B_X_w_48751444.26-all	274
TIMM17B_X_w_48752322.24-all	325
TIMM17B_X_w_48754061.28-all	219
TIMM21_18_c_71816093.27-all	591
TIMM21_18_w_71816095.25-all	360
TIMM21_18_w_71816118.27-all	546
TIMM21_18_w_71816157.28-all	263
TIMM22_17_c_900407.24-all	115
TIMM22_17_w_900392.28-all	282
TIMM22_17_w_900395.25-all	67
TIMM22_17_w_900398.28-all	374
TIMM23_10_c_51592570.26-all	26
TIMM23_10_w_51592582.25-all	80
TIMM23_10_w_51592591.28-all	214
TIMM23_10_w_51592594.23-all	30
TIMM44_19_c_8008521.26-all	214
TIMM44_19_c_8008522.28-all	299
TIMM44_19_w_8008491.26-all	196
TIMM44_19_w_8008506.24-all	66
TIMM50_19_c_39971254.25-all	401
TIMM50_19_c_39971266.25-all	454
TIMM50_19_w_39971221.23-all	382
TIMM50_19_w_39971237.26-all	396
TIMM8A_X_c_100603638.28-all	377
